,0
209,4.468480754852295
210,4.472449752807617
211,4.466913722991944
212,4.463080097198486
213,4.473114757537842
214,4.47221688079834
215,4.461914905548095
216,4.468437995910644
217,4.469572231292725
218,4.462826950073242
219,4.474338237762451
220,4.462937950134277
221,4.475847434997559
222,4.468535980224609
223,4.461263446807862
224,4.463729835510254
225,4.457255725860596
226,4.4655906677246096
227,4.470731632232666
228,4.459433994293213
229,4.459101547241211
230,4.455693252563477
231,4.467019123077392
232,4.459080429077148
233,4.466788887023926
234,4.462139579772949
235,4.457249084472656
236,4.468216632843018
237,4.464712879180908
238,4.460551712036133
239,4.456089630126953
240,4.466669490814209
241,4.455744571685791
242,4.455636863708496
243,4.463260940551757
244,4.452204624176026
245,4.470589450836181
246,4.458182479858398
247,4.4622974128723145
248,4.453335514068604
249,4.459344692230225
250,4.4571884765625
251,4.464250438690185
252,4.45771671295166
253,4.454280250549316
254,4.455370407104493
255,4.4475969886779785
256,4.457977710723877
257,4.459605548858643
258,4.467559730529785
259,4.453342098236084
260,4.450511245727539
261,4.452298065185547
262,4.456267257690429
263,4.464793506622314
264,4.452235000610352
265,4.452868419647217
266,4.44981258392334
267,4.456065990447998
268,4.455509712219238
269,4.448799705505371
270,4.446059078216552
271,4.442922328948975
272,4.447006931304932
273,4.4560238647460935
274,4.457273139953613
275,4.452422466278076
276,4.445713039398194
277,4.456942565917969
278,4.4561220626831055
279,4.455762775421142
280,4.445134582519532
281,4.455118927001953
282,4.448273288726806
283,4.439058616638183
284,4.456291767120361
285,4.453682830810547
286,4.447794704437256
287,4.45328564453125
288,4.44617663192749
289,4.458858119964599
290,4.447371757507324
291,4.452909278869629
292,4.447974178314209
293,4.449870380401611
294,4.449156383514405
295,4.441044445037842
296,4.443356147766114
297,4.444038143157959
298,4.459212917327881
299,4.44097673034668
300,4.442317306518555
301,4.44993009185791
302,4.446180473327637
303,4.445115161895752
304,4.453239238739013
305,4.4511591262817385
306,4.446991554260254
307,4.444219177246094
308,4.443864212036133
309,4.442109287261963
310,4.445710472106933
311,4.452064659118652
312,4.4448774108886715
313,4.433243259429932
314,4.443090770721436
315,4.4437978515625
316,4.447000896453857
317,4.44457373046875
318,4.4421408729553225
319,4.440254375457764
320,4.442104343414306
321,4.443052116394043
322,4.443276756286621
323,4.433803066253662
324,4.432964958190918
325,4.453757312774658
326,4.448216800689697
327,4.447370716094971
328,4.441727100372314
329,4.444078647613526
330,4.435141151428223
331,4.444011100769043
332,4.44479220199585
333,4.446568214416504
334,4.439206245422363
335,4.44162487411499
336,4.44574588394165
337,4.44219047164917
338,4.448984218597412
339,4.427317371368408
340,4.430918998718262
341,4.443640689849854
342,4.440822971343994
343,4.4273660926818845
344,4.441447818756104
345,4.433390209197998
346,4.4484880104064946
347,4.439399261474609
348,4.444531902313233
349,4.434455234527588
350,4.432371868133545
351,4.433391952514649
352,4.435565906524658
353,4.43096732711792
354,4.439871070861816
355,4.441041492462158
356,4.443747787475586
357,4.436310638427734
358,4.441417602539063
359,4.441238590240479
360,4.430992691040039
361,4.44472424697876
362,4.446917869567871
363,4.422887306213379
364,4.4322010459899905
365,4.428081825256347
366,4.4338992309570315
367,4.435475658416748
368,4.428863765716553
369,4.439865676879883
370,4.43579649734497
371,4.429932598114013
372,4.436355884552002
373,4.429057270050049
374,4.432272274017334
375,4.42911339187622
376,4.427238330841065
377,4.43557642364502
378,4.434291587829589
379,4.429090953826904
380,4.443398525238037
381,4.439681529998779
382,4.438529922485351
383,4.4236733512878414
384,4.436299770355225
385,4.421675006866455
386,4.426259372711182
387,4.4302881202697755
388,4.43194864654541
389,4.432358081817627
390,4.437895973205566
391,4.428110675811768
392,4.4391404724121095
393,4.423304306030273
394,4.425663726806641
395,4.427344192504883
396,4.422961006164551
397,4.425460376739502
398,4.427220687866211
399,4.4355013465881346
400,4.426368400573731
401,4.423544040679932
402,4.434862007141113
403,4.429851436614991
404,4.428020309448242
405,4.427438400268555
406,4.42788353729248
407,4.4233126525878905
408,4.435400104522705
409,4.430733970642089
410,4.426817085266113
411,4.432400077819824
412,4.414087726593017
413,4.431813980102539
414,4.430063354492187
415,4.425365169525146
416,4.423674377441406
417,4.414178546905518
418,4.42475093460083
419,4.431010322570801
420,4.420497665405273
421,4.426289695739746
422,4.426970642089843
423,4.423895576477051
424,4.429822143554688
425,4.428007293701172
426,4.421193603515625
427,4.426969833374024
428,4.417153530120849
429,4.42641304397583
430,4.4193512687683105
431,4.415242115020752
432,4.424176261901856
433,4.425145885467529
434,4.427372257232666
435,4.416078163146973
436,4.425424591064453
437,4.420578079223633
438,4.4311809120178225
439,4.419116111755371
440,4.424814609527588
441,4.4254345626831055
442,4.424806560516357
443,4.428311698913574
444,4.418969566345215
445,4.431469543457031
446,4.4200558204650875
447,4.418740146636963
448,4.421884574890137
449,4.421313739776611
450,4.414719348907471
451,4.414730312347412
452,4.418054553985596
453,4.4273222541809085
454,4.424891395568848
455,4.411274822235107
456,4.432931011199951
457,4.418702968597412
458,4.415053104400635
459,4.4204416198730465
460,4.417639430999756
461,4.4075290412902834
462,4.423851341247558
463,4.42332039642334
464,4.418811923980713
465,4.419094741821289
466,4.416840141296387
467,4.415836490631103
468,4.418518455505371
469,4.414747142791748
470,4.4271497077941895
471,4.411223114013672
472,4.411065315246582
473,4.415118949890137
474,4.420905723571777
475,4.423737182617187
476,4.4285297775268555
477,4.41235648727417
478,4.415744968414307
479,4.417283256530761
480,4.409856399536133
481,4.417780151367188
482,4.41814111328125
483,4.412536804199219
484,4.412320903778076
485,4.410528572082519
486,4.407642028808594
487,4.425140892028809
488,4.412230800628662
489,4.422380184173584
490,4.409601577758789
491,4.412588855743408
492,4.4203131332397465
493,4.4189368324279785
494,4.418740364074707
495,4.412933567047119
496,4.416692794799805
497,4.415660831451416
498,4.4124555625915525
499,4.403984088897705
